Time  1 - default sample rate;Load;Displacement;AccelerometerX;0 Degrees Transvers on Axle;Rosett +45 Degrees Along Axle;Rosett  90 Degrees Along Axle;Rosett  -45 Degrees Along Axle;Radius +45 Degrees Along Axle;MX840A_0 hardware time default sample rate                      
43,17666872;963,2728882;21,63588524;3,730984926;66,02351379;655,6928101;0,49964577;-635,5062866;-0,022948978;948333461,8
43,18000205;963,6414185;21,64211273;3,871448755;66,14438629;655,8346558;5,971333504;-635,4019775;-0,022948978;948333461,8
43,18333538;963,9283447;21,64892769;3,962377071;66,42749023;656,2820435;2,524439812;-635,0795288;-0,022948978;948333461,8
43,18666872;964,2997437;21,65509605;3,762557268;66,51734924;656,2978516;-2,613151073;-634,1629639;-0,022948978;948333461,8
43,19000205;964,3969116;21,66106606;3,754826307;66,2049942;656,7188721;-0,522083879;-633,6847534;-0,022948978;948333461,8
43,19333538;964,6668091;21,66747856;3,911962986;66,38157654;656,7398682;-3,624576569;-635,3286133;-0,022948978;948333461,8
43,19666872;964,9500122;21,67398834;3,864401579;66,57749176;656,9592285;-6,081651211;-636,7559814;-0,022948978;948333461,8
43,20000205;965,2181396;21,68144417;3,7886796;66,40113068;657,0106201;-1,047465086;-636,8873901;-0,022948978;948333461,8
43,20333539;965,2858276;21,68878746;3,819140434;66,34881592;657,355896;1,886065125;-636,84021;-0,022948978;948333461,8
43,20666872;965,5493164;21,69547653;3,810411453;66,60919189;657,6113892;5,162435055;-636,2887573;-0,022948978;948333461,8
43,21000205;965,9414673;21,70229721;3,967706203;66,33575439;657,5202637;-0,525179803;-636,5322876;-0,022948978;948333461,9
43,21333539;966,2393188;21,70941353;3,955949783;66,5198822;657,5432739;-2,321638346;-636,3961182;-0,022948978;948333461,9
43,21666872;966,4882202;21,7161293;3,810006618;66,51844025;657,8148193;3,273587465;-636,2442017;-0,022948978;948333461,9
43,22000205;966,7666626;21,72270584;3,906001329;66,04524231;658,3083496;1,602107882;-637,7317505;-0,022948978;948333461,9
43,22333539;967,1989746;21,72926521;3,915759325;66,54246521;658,2348022;-1,997762918;-637,9127197;-0,022948978;948333461,9
43,22666872;967,2627563;21,73613358;3,99579978;66,97525787;658,3442383;-3,223056078;-637,9176025;-0,022948978;948333461,9
43,23000205;967,5332642;21,74248695;3,944159031;66,45552063;658,8605957;-4,512643814;-638,2957153;-0,022948978;948333461,9
43,23333539;968,0158081;21,74854088;3,844553232;66,32022858;658,9094238;0,046339348;-638,9945679;-0,022948978;948333461,9
43,23666872;968,0241089;21,75530624;3,869614601;66,79476166;658,9274292;1,126361728;-639,559021;-0,022948978;948333461,9
43,24000205;968,4453735;21,76158905;3,965117455;66,64337921;659,0018921;-2,627265215;-640,0259399;-0,022948978;948333461,9
43,24333539;968,7177734;21,76804543;4,050784111;66,50061798;659,2228394;-0,976787508;-640,1345215;-0,022948978;948333461,9
43,24666872;968,5494385;21,77483749;4,113221169;66,76056671;659,5939941;-6,347399235;-639,9827271;-0,022948978;948333461,9
43,25000205;969,0185547;21,78215599;3,956324816;66,52030945;659,9099731;-7,137383461;-639,0632935;-0,022948978;948333461,9
43,25333539;969,3724976;21,78902054;3,934872389;66,68781281;659,7034912;1,622059226;-639,3613892;-0,022948978;948333461,9
43,25666872;969,6218872;21,79489136;3,828824282;67,02790833;659,8505859;5,641307354;-639,5585938;-0,022948978;948333461,9
43,26000205;969,9504395;21,80147362;3,91926837;67,05002594;660,3056641;-2,57916379;-639,7889404;-0,022948978;948333461,9
43,26333539;969,9355469;21,80825424;3,976458549;67,04846191;660,4343872;-3,944833517;-639,960144;-0,022948978;948333461,9
43,26666872;970,399231;21,81390953;3,911717415;66,83730316;660,4851685;-5,643415928;-640,1989746;-0,022948978;948333461,9
43,27000206;970,7426147;21,81952667;3,755630255;67,03709412;660,9101563;1,113924384;-639,8397827;-0,022948978;948333461,9
43,27333539;970,8217773;21,82523918;3,817807198;66,82883453;660,8529053;5,193414211;-639,7120972;-0,022948978;948333461,9
43,27666872;971,1322632;21,8322525;3,895328522;66,34313965;660,8900146;1,780712485;-639,592041;-0,022948978;948333461,9
43,28000206;971,3596191;21,83909988;3,924875259;66,70727539;660,913208;-2,985383749;-639,6906128;-0,022948978;948333461,9
43,28333539;971,7062988;21,84516335;3,780023336;66,87996674;661,383667;-6,565526009;-639,7855225;-0,022948978;948333461,9
43,28666872;972,1201172;21,85082245;3,745767117;66,94593811;661,6647949;-0,369774133;-640,5906372;-0,022948978;948333461,9
43,29000206;972,4363403;21,85691452;3,819704533;66,91909027;661,8032227;4,44449091;-640,4870605;-0,022948978;948333461,9
43,29333539;972,9186401;21,86332893;3,950852871;66,65061188;661,968811;6,02387619;-641,685791;-0,022948978;948333461,9
43,29666872;972,8053589;21,86919975;3,901057482;66,64439392;662,2640991;3,962691545;-642,5604858;-0,022948978;948333461,9
43,30000206;973,5650024;21,87518883;3,761412382;66,85456848;662,0708008;1,734790564;-643,5217896;-0,022948978;948333461,9
43,30333539;973,826416;21,88059998;3,913686991;67,12072754;662,2600098;-2,42930913;-643,2280884;-0,022948978;948333461,9
43,30666872;974,1297607;21,88673019;3,914396048;66,92801666;662,7567139;-2,539560556;-643,0388184;-0,022948978;948333461,9
43,31000206;974,6503296;21,89339638;3,897288561;66,99305725;662,9552002;4,831381321;-643,4713745;-0,022948978;948333462
43,31333539;974,6112671;21,89976692;3,935757399;66,81997681;662,9060059;5,545981884;-643,5979004;-0,022948978;948333462
43,31666872;975,2532349;21,90536308;3,791489124;66,63549805;663,1430664;-0,315692514;-643,2589111;-0,022948978;948333462
43,32000206;975,2295532;21,9110527;3,822740078;67,03294373;663,3164063;2,460426092;-642,5612793;-0,022948978;948333462
43,32333539;975,5961914;21,91697121;3,883347273;67,0171051;663,3961792;2,082117081;-642,3851929;-0,022948978;948333462
43,32666872;975,8238525;21,92338943;4,030527592;67,19655609;663,3616333;1,527250051;-643,8609619;-0,022948978;948333462
43,33000206;975,769165;21,929533;4,085727692;67,03258514;663,8881836;2,829646826;-644,1051025;-0,022948978;948333462
43,33333539;976,4810181;21,93569183;3,807824612;67,29375458;664,3231812;-2,634474039;-643,7528687;-0,022948978;948333462
43,33666873;976,2451172;21,94070816;3,773473978;67,04284668;664,12323;-10,07421303;-643,1204834;-0,022948978;948333462
43,34000206;976,6517334;21,94614983;3,95787859;67,14767456;664,1912842;-7,316648483;-643,4078979;-0,022948978;948333462
43,34333539;976,9958496;21,95313644;4,017748356;67,24472046;664,491333;-2,756601095;-643,9483643;-0,022948978;948333462
43,34666873;977,1638794;21,95968819;4,008193493;67,17345428;664,5345459;-0,296319366;-644,2450562;-0,022948978;948333462
43,35000206;977,7146606;21,96448135;3,783199072;67,22995758;664,793457;1,538394451;-645,022583;-0,022948978;948333462
43,35333539;977,5021362;21,96940041;3,777391672;67,00976563;665,0298462;-6,851982594;-644,8609009;-0,022948978;948333462
43,35666873;978,102356;21,97517776;3,926476717;66,88964081;665,0918579;-11,48318577;-645,2193604;-0,022948978;948333462
43,36000206;978,1564941;21,98184013;3,993351936;67,22746277;665,4848633;-7,711160183;-645,5300293;-0,022948978;948333462
43,36333539;978,5022583;21,98770905;3,832756281;67,31481171;665,5958252;1,394443393;-646,1826782;-0,022948978;948333462
43,36666873;978,9500732;21,99278259;3,766099215;67,46824646;665,7034302;3,683979273;-645,8530884;-0,022948978;948333462
43,37000206;978,9185791;21,99888802;3,814902067;67,34214783;665,8703613;-0,328330457;-644,9080811;-0,022948978;948333462
43,37333539;979,4882202;22,00649261;3,89421463;67,21520996;666,0177612;0,198180601;-644,711853;-0,022948978;948333462
43,37666873;979,2058716;22,01374054;4,00191164;67,1095047;665,8556519;0,66137141;-644,9052124;-0,022948978;948333462
43,38000206;979,6835327;22,01870918;4,002046108;66,99845886;666,0287476;0,822888613;-645,3426514;-0,022948978;948333462
43,38333539;980,0713501;22,0234375;3,845469713;67,29840851;666,635498;5,319019318;-646,0894775;-0,022948978;948333462
43,38666873;980,1841431;22,03019905;3,890214682;67,5226059;666,6807861;1,800945759;-646,3441772;-0,022948978;948333462
43,39000206;980,7756958;22,03729248;3,934346914;67,17171478;666,7711792;-3,194568157;-646,6436768;-0,022948978;948333462
43,39333539;980,8572388;22,04277229;4,056868553;67,37345886;667,0033569;-2,316695213;-646,0091553;-0,022948978;948333462
43,39666873;981,3051758;22,04766273;3,85556078;67,4474411;666,7211914;0,259568036;-645,6178589;-0,022948978;948333462
43,40000206;981,5507813;22,05307579;3,821663618;67,55648804;667,1953125;4,091343403;-645,7790527;-0,022948978;948333462
43,40333539;981,5039673;22,05983543;3,972666502;67,10972595;667,5601196;3,315666437;-646,4255371;-0,022948978;948333462
43,40666873;982,0976563;22,06646919;4,00986433;67,47679901;667,8799438;-1,722097516;-645,774353;-0,022948978;948333462
43,41000206;982,0314331;22,0729351;4,010538101;67,84009552;667,850647;3,09500742;-645,0422363;-0,022948978;948333462,1
43,4133354;982,4102783;22,07850838;3,966700792;67,50662231;667,6911621;5,273265362;-646,944519;-0,022948978;948333462,1
43,41666873;982,71521;22,08448219;3,950604677;67,15853882;668,2393188;-1,431230664;-647,9790039;-0,022948978;948333462,1
43,42000206;982,4893188;22,09082603;4,020436287;67,18848419;667,8846436;-0,155979887;-648,980957;-0,022948978;948333462,1
43,4233354;983,1159058;22,09722519;4,045098782;67,68916321;668,3514404;-7,37539959;-648,7485352;-0,022948978;948333462,1
43,42666873;983,4577026;22,10194588;3,889700413;67,86545563;668,7485962;-6,606176853;-648,2640991;-0,022948978;948333462,1
43,43000206;983,7495117;22,10689354;3,866422176;67,45709229;669,020874;-4,696475983;-648,4960938;-0,022948978;948333462,1
43,4333354;983,8143921;22,11240768;3,963135719;67,66718292;668,947998;-3,030964851;-649,456665;-0,022948978;948333462,1
43,43666873;984,1262817;22,11848259;3,980098963;67,85987854;669,029541;-0,053117938;-649,7913208;-0,022948978;948333462,1
43,44000206;984,4647827;22,1248188;3,892748594;67,60581207;669,1511841;2,599347353;-650,0504761;-0,022948978;948333462,1
43,4433354;984,668396;22,13017273;3,965135098;67,55078888;669,374939;-1,269459724;-649,944397;-0,022948978;948333462,1
43,44666873;984,7748413;22,13562584;4,034044266;67,68775177;669,5185547;0,314444631;-650,1240845;-0,022948978;948333462,1
43,45000206;985,2737427;22,14163208;3,901887178;67,60306549;669,713562;9,809319496;-649,397583;-0,022948978;948333462,1
43,4533354;985,4904175;22,14828682;3,835893393;67,49706268;669,8243408;3,600250483;-648,7406616;-0,022948978;948333462,1
43,45666873;985,7879028;22,1547451;3,86155653;67,24720001;669,8799438;2,744395733;-649,0715942;-0,022948978;948333462,1
43,46000206;985,9431763;22,16088486;3,98742485;67,34224701;670,0315552;2,124484301;-649,5164795;-0,022948978;948333462,1
43,4633354;986,0848389;22,16695595;4,006803513;67,8159256;670,6647339;-5,602006912;-649,2338867;-0,022948978;948333462,1
43,46666873;986,6715088;22,17333603;3,935903311;67,96482849;670,8649292;-1,714080691;-649,0699463;-0,022948978;948333462,1
43,47000206;986,8467407;22,17952156;3,837679148;67,31317139;670,9240112;1,179934025;-650,0985107;-0,022948978;948333462,1
43,4733354;987,0859985;22,18561935;3,904099703;67,69110107;670,8812866;-2,123505592;-650,5122681;-0,022948978;948333462,1
43,47666873;987,1837769;22,19137001;3,895157337;67,93119049;670,9438477;-0,812872827;-651,49646;-0,022948978;948333462,1
43,48000207;987,3453979;22,19750977;4,046210766;67,78019714;671,0735474;0,610782444;-651,8299561;-0,022948978;948333462,1
43,4833354;987,7668457;22,20361328;3,945183992;67,67099762;671,3812256;3,351804018;-651,8139038;-0,022948978;948333462,1
43,48666873;988,1079712;22,20958519;3,759251595;67,81137848;671,3684692;1,324428201;-652,1461182;-0,022948978;948333462,1
43,49000207;988,3959351;22,21506691;3,906956673;67,92978668;671,6429443;0,848779023;-651,8517456;-0,022948978;948333462,1
43,4933354;988,3896484;22,22226715;3,927940845;67,5981369;671,7559204;-5,131987095;-651,7023315;-0,022948978;948333462,1
43,49666873;988,7635498;22,23026657;4,088064671;67,61132813;672,3455811;-3,99585557;-651,9036255;-0,022948978;948333462,1
43,50000207;989,1072998;22,23761177;3,914195776;67,60746765;672,416687;-2,538607836;-651,255188;-0,022948978;948333462,1
43,5033354;989,4041138;22,24353027;3,80924511;67,69007111;672,6520386;6,114839554;-651,6335449;-0,022948978;948333462,1
43,50666873;989,6488647;22,24884415;3,987055779;67,87424469;672,9468994;6,407519817;-653,4587402;-0,022948978;948333462,1
43,51000207;989,9507446;22,25546074;4,012157917;67,88706207;672,7819824;-2,487339735;-653,406311;-0,022948978;948333462,2
43,5133354;990,2438354;22,26251411;3,973317146;67,92364502;672,692627;-6,93606472;-652,6600342;-0,022948978;948333462,2
43,51666873;990,4708862;22,2689724;3,886224508;68,23661041;672,9389038;2,608834982;-651,7461548;-0,022948978;948333462,2
43,52000207;990,5801392;22,27543449;3,923507214;68,09337616;673,0217285;7,430613995;-652,7926025;-0,022948978;948333462,2
43,5233354;990,8895874;22,28178787;3,916204691;68,02893829;673,6078491;-1,855243802;-653,7272949;-0,022948978;948333462,2
43,52666873;990,9937744;22,28751945;3,914834261;68,27716827;673,7258301;-4,909745216;-653,3222656;-0,022948978;948333462,2
43,53000207;991,2963257;22,29395676;4,006002426;68,27801514;673,8430176;-1,024821877;-652,9423828;-0,022948978;948333462,2
43,5333354;991,6140137;22,30031395;3,96333313;67,94643402;674,2114258;3,724958897;-653,6019287;-0,022948978;948333462,2
43,53666873;991,9400024;22,30722237;3,96250844;67,90631866;674,3790283;1,02419734;-654,494812;-0,022948978;948333462,2
43,54000207;992,2219849;22,31365967;3,996151686;68,19132233;674,1662598;-0,755489886;-655,4968262;-0,022948978;948333462,2
43,5433354;992,3928223;22,31967545;3,911792755;67,96040344;674,37677;-2,190270424;-654,7930908;-0,022948978;948333462,2
43,54666874;992,6489868;22,32552719;3,897620201;67,92258453;674,6799927;-2,430504084;-653,9119263;-0,022948978;948333462,2
43,55000207;992,9958496;22,33161926;4,017135143;68,19421387;675,178772;-0,888673186;-654,3110352;-0,022948978;948333462,2
43,5533354;993,0567627;22,3374958;4,05924654;67,93619537;675,1080933;-0,501916587;-655,7134399;-0,022948978;948333462,2
43,55666874;993,2139282;22,34366417;4,077712536;68,17021942;675,1633301;5,454048634;-656,56604;-0,022948978;948333462,2
43,56000207;993,4682007;22,35011292;4,008345604;68,53257751;675,5366821;-0,222302854;-656,7857666;-0,022948978;948333462,2
43,5633354;993,756897;22,35630417;4,104309082;68,59217072;675,5454712;-3,772373676;-656,3568726;-0,022948978;948333462,2
43,56666874;994,0818481;22,36141205;4,011144638;68,36077881;675,9556885;4,957383156;-656,3079834;-0,022948978;948333462,2
43,57000207;994,166626;22,36676979;3,969138384;68,28949738;675,8793945;7,522080898;-655,4353027;-0,022948978;948333462,2
43,5733354;994,3643188;22,37280273;3,94371295;68,18572998;675,9099121;6,855313778;-655,8861084;-0,022948978;948333462,2
43,57666874;994,5148315;22,37800789;3,995821953;68,26594543;675,864563;-2,408412933;-657,5269165;-0,022948978;948333462,2
43,58000207;994,8358765;22,38328552;3,943293571;68,26604462;676,1049805;0,045794494;-657,8222656;-0,022948978;948333462,2
43,5833354;994,9285278;22,38825607;4,017858982;68,44174957;676,6824341;1,817050576;-657,6704102;-0,022948978;948333462,2
43,58666874;995,151123;22,39383698;4,134364128;68,76905823;676,8493652;1,455991507;-657,7783203;-0,022948978;948333462,2
43,59000207;995,2872314;22,39958191;4,111893654;68,41962433;677,008606;-6,532806396;-658,192749;-0,022948978;948333462,2
43,5933354;995,46875;22,40468979;4,059323788;68,12147522;676,7220459;-6,667437553;-657,6697998;-0,022948978;948333462,2
43,59666874;995,7526245;22,40921783;4,016236305;67,96956635;676,65979;-0,084878884;-657,2108765;-0,022948978;948333462,2
43,60000207;995,965332;22,41422844;3,970294476;68,20430756;677,064209;7,784738064;-656,3551636;-0,022948978;948333462,2
43,6033354;996,041626;22,41906929;4,038403988;68,44564819;677,2529907;3,543421268;-656,7880859;-0,022948978;948333462,2
43,60666874;996,3832397;22,42448616;3,957378864;68,95354462;677,2427368;-4,49148035;-657,3789063;-0,022948978;948333462,2
43,61000207;996,4265137;22,42936134;3,901820421;68,86777496;677,555603;-11,18624687;-657,2174072;-0,022948978;948333462,3
43,6133354;996,6374512;22,43456459;3,944583654;68,62595367;677,7443848;-4,408904076;-657,0998535;-0,022948978;948333462,3
43,61666874;996,6989746;22,43908501;3,874695778;68,72821045;678,015686;-0,682693541;-657,0297241;-0,022948978;948333462,3
43,62000207;996,9784546;22,44394493;3,839037418;68,73880005;677,9859619;-1,097215891;-656,7079468;-0,022948978;948333462,3
43,62333541;997,0808716;22,4489193;3,931734085;68,88165283;678,1524658;2,009598732;-657,8857422;-0,022948978;948333462,3
43,62666874;997,2525635;22,45339966;4,016040325;69,00778198;678,0015869;2,770325899;-656,5742798;-0,022948978;948333462,3
43,63000207;997,2921143;22,45755577;4,027462006;68,7796402;678,0507202;1,908680439;-655,7302856;-0,022948978;948333462,3
43,63333541;997,4744263;22,46170235;3,929178238;68,47453308;678,3046875;2,912729263;-656,2888794;-0,022948978;948333462,3
43,63666874;997,7505493;22,46632576;3,969717503;68,24595642;678,7276611;-3,610994339;-656,3192749;-0,022948978;948333462,3
43,64000207;997,8411255;22,47088432;3,980935097;68,7312851;679,0598755;-3,766398668;-655,7617188;-0,022948978;948333462,3
43,64333541;998,0090942;22,47513008;3,997326851;68,98542786;679,0048218;-6,343378067;-656,9154663;-0,022948978;948333462,3
43,64666874;998,213562;22,47905731;3,955812454;69,04823303;679,1071777;-3,262873173;-658,0213623;-0,022948978;948333462,3
43,65000207;998,2872925;22,48361969;3,901777506;69,00041199;679,0549316;-0,274936944;-658,3514404;-0,022948978;948333462,3
43,65333541;998,4213257;22,48789406;3,883805513;68,83170319;679,3185425;-3,489250183;-659,2374878;-0,022948978;948333462,3
43,65666874;998,4171143;22,49194336;3,926324368;68,5714798;679,7275391;-1,304716349;-659,2787476;-0,022948978;948333462,3
43,66000207;998,6383667;22,49526405;4,026242733;68,73332977;679,7141113;-1,029023647;-659,4827271;-0,022948978;948333462,3
43,66333541;998,9829712;22,49891281;3,982263327;68,633255;679,4592285;1,933801651;-659,0986328;-0,022948978;948333462,3
43,66666874;999,2154541;22,50253868;4,012371063;68,8608551;679,5886841;1,617463231;-659,3615112;-0,022948978;948333462,3
43,67000207;999,1958008;22,50612068;3,993121386;68,75015259;679,6693726;2,314891577;-659,8692017;-0,022948978;948333462,3
43,67333541;999,2922363;22,5090847;4,034087181;68,62446594;679,8284302;4,243443966;-658,812561;-0,022948978;948333462,3
43,67666874;999,468689;22,5130024;4,106020927;68,59426117;679,9151611;-4,87760973;-658,2850952;-0,022948978;948333462,3
43,68000207;999,5796509;22,51701546;3,954083443;69,01219177;680,3429565;-3,991731882;-658,5930176;-0,022948978;948333462,3
43,68333541;999,6183472;22,52069283;4,048498154;69,01153564;680,4398193;1,949248791;-658,7843628;-0,022948978;948333462,3
43,68666874;999,8468628;22,52383232;4,068158627;69,28174591;679,9196777;6,96679306;-659,8353271;-0,022948978;948333462,3
43,69000208;999,9907227;22,52715683;4,034130573;68,90135956;680,1506958;1,692458272;-660,0465698;-0,022948978;948333462,3
43,69333541;1000,156372;22,53077888;4,063279152;68,89358521;680,3567505;2,940129995;-659,7036133;-0,022948978;948333462,3
43,69666874;1000,237976;22,53440857;4,103178978;68,64260101;680,4664917;5,166388035;-659,4973755;-0,022948978;948333462,3
43,70000208;1000,329041;22,53752136;4,028688908;68,97609711;680,8972778;-2,415284634;-659,3306274;-0,022948978;948333462,3
43,70333541;1000,611633;22,54109955;4,024273396;68,73750305;680,8545532;1,01857996;-659,9224854;-0,022948978;948333462,3
43,70666874;1000,746094;22,54454803;4,060738087;68,86994171;681,0891113;7,506655693;-660,3613281;-0,022948978;948333462,3
43,71000208;1000,859314;22,54876518;4,065268517;68,83403015;681,0836182;4,090221882;-661,7748413;-0,022948978;948333462,4
43,71333541;1001,06543;22,55247307;4,086410999;68,71867371;681,097168;0,748215199;-661,8902588;-0,022948978;948333462,4
43,71666874;1001,145691;22,55578041;4,065271854;68,64742279;681,503479;1,772663236;-661,3869019;-0,022948978;948333462,4
43,72000208;1001,356934;22,5594101;4,118733406;68,70039368;681,3936157;-0,111636646;-661,6144409;-0,022948978;948333462,4
43,72333541;1001,520142;22,5633831;4,068128586;69,06718445;681,1984863;2,979486704;-661,4443359;-0,022948978;948333462,4
43,72666874;1001,595947;22,56720161;4,015577793;68,71755219;681,5376587;1,22296977;-662,0550537;-0,022948978;948333462,4
43,73000208;1001,687805;22,57112312;4,041344166;69,07389832;681,3786011;2,068763256;-661,7116089;-0,022948978;948333462,4
43,73333541;1001,954468;22,57416916;4,065558434;68,97151184;681,6879883;-6,89517355;-661,7067871;-0,022948978;948333462,4
43,73666874;1002,166443;22,577034;4,112345219;68,82762909;681,9343262;-3,637229204;-660,9801636;-0,022948978;948333462,4
43,74000208;1002,070984;22,58063126;4,060739994;68,86703491;681,6412964;0,192326725;-660,6566772;-0,022948978;948333462,4
43,74333541;1002,326172;22,58495903;4,063650131;68,85108948;681,6339722;1,286923885;-660,5880737;-0,022948978;948333462,4
43,74666874;1002,611023;22,58875465;4,16063118;68,87281036;681,8681641;-3,982325315;-660,7720337;-0,022948978;948333462,4
43,75000208;1002,569763;22,59196663;4,041720867;69,18775177;682,1216431;-10,08361053;-661,3835449;-0,022948978;948333462,4
43,75333541;1002,753174;22,59563637;4,034004688;69,1392746;682,3342285;-3,285145283;-660,2597046;-0,022948978;948333462,4
43,75666874;1003,008545;22,59950447;4,04599905;68,98790741;682,6238403;2,036780357;-659,9649048;-0,022948978;948333462,4
43,76000208;1003,146667;22,60334969;4,022179604;69,01870728;682,3756714;3,314460754;-660,5714111;-0,022948978;948333462,4
43,76333541;1003,396973;22,60701752;4,024224281;69,14912415;682,6392822;-0,141499281;-662,057312;-0,022948978;948333462,4
43,76666875;1003,611328;22,61037445;3,927799463;69,28250885;682,868042;5,415241241;-661,8382568;-0,022948978;948333462,4
43,77000208;1003,789612;22,61416626;3,868331194;69,10205841;682,824707;6,222488403;-662,1449585;-0,022948978;948333462,4
43,77333541;1003,751648;22,61786842;3,850571632;68,76337433;683,2166138;2,070655823;-662,8811646;-0,022948978;948333462,4
43,77666875;1003,874207;22,62194824;3,943974495;68,65872955;683,3763428;3,22827816;-661,9326782;-0,022948978;948333462,4
43,78000208;1004,057007;22,62630463;3,891534567;68,44384003;683,3879395;5,567860126;-661,4849854;-0,022948978;948333462,4
43,78333541;1004,286133;22,63003731;3,926458836;69,16822052;683,3515625;-0,841139376;-662,3759155;-0,022948978;948333462,4
43,78666875;1004,45697;22,63412285;3,902493715;69,49260712;683,6057129;-2,802212954;-662,8826294;-0,022948978;948333462,4
43,79000208;1004,418762;22,63767242;3,989040613;69,3674469;683,9520874;-4,76325655;-662,1638184;-0,022948978;948333462,4
43,79333541;1004,579041;22,64195633;3,925560951;69,02884674;683,807251;-2,092787027;-662,5133667;-0,022948978;948333462,4
43,79666875;1004,897827;22,64630699;3,930437565;68,75366974;683,8665771;9,882652283;-662,9857788;-0,022948978;948333462,4
43,80000208;1005,008057;22,64949989;3,939208508;68,74362183;683,5925903;9,251132965;-662,5593262;-0,022948978;948333462,4
43,80333541;1004,945435;22,65314484;3,977489948;69,37889862;683,6190796;1,374066472;-662,3015137;-0,022948978;948333462,4
43,80666875;1005,10022;22,65712547;4,040082455;69,65052795;683,7409668;-4,747794151;-663,0281372;-0,022948978;948333462,4
43,81000208;1005,504883;22,66086578;4,048652172;69,29801178;684,1309814;-2,02719593;-663,4040527;-0,022948978;948333462,5
43,81333541;1005,621094;22,66391754;4,019962311;69,19657898;684,1541138;6,663050652;-662,4405518;-0,022948978;948333462,5
43,81666875;1005,841919;22,66734505;4,133521557;69,11043549;684,1092529;6,851279259;-663,6274414;-0,022948978;948333462,5
43,82000208;1005,958008;22,67016602;4,039171696;69,50395966;684,3051758;4,014422417;-664,1654663;-0,022948978;948333462,5
43,82333541;1006,054138;22,6741848;4,033241749;69,29865265;684,2346802;-1,65593493;-663,8900757;-0,022948978;948333462,5
43,82666875;1006,240173;22,6779232;4,038995743;69,6115036;684,5219116;1,187574625;-664,4677734;-0,022948978;948333462,5
43,83000208;1006,354431;22,68166924;4,044120789;69,50887299;684,3938599;7,752216816;-664,9349976;-0,022948978;948333462,5
43,83333542;1006,429321;22,68564606;4,056033134;69,4032135;684,6542969;1,45851016;-664,3845215;-0,022948978;948333462,5
43,83666875;1006,509583;22,69007874;4,07599926;69,17717743;684,5321655;-1,109319687;-663,7407837;-0,022948978;948333462,5
43,84000208;1006,676147;22,69363594;4,09963131;69,22863007;684,8290405;-0,769210041;-663,6913452;-0,022948978;948333462,5
43,84333542;1006,758728;22,69759369;4,076270103;69,24900818;685,079895;2,482457638;-663,9302979;-0,022948978;948333462,5
43,84666875;1006,828125;22,70040321;4,104236603;69,31244659;685,0689697;9,430796623;-663,0673828;-0,022948978;948333462,5
43,85000208;1007,091003;22,70379257;4,163820744;69,12573242;685,2820435;6,802165031;-663,9246216;-0,022948978;948333462,5
43,85333542;1007,159851;22,70799255;4,166045189;69,15307617;685,5552979;-2,295802355;-665,5657959;-0,022948978;948333462,5
43,85666875;1007,341492;22,71134377;4,12068367;69,31752014;685,3842163;0,689209282;-665,6941528;-0,022948978;948333462,5
43,86000208;1007,438904;22,7146244;4,081281662;69,37596893;685,496521;3,257544518;-665,7610474;-0,022948978;948333462,5
43,86333542;1007,76709;22,71819305;4,080878258;69,30186462;685,6360474;-4,701354027;-665,2490845;-0,022948978;948333462,5
43,86666875;1007,894714;22,72241211;4,100864887;69,22969055;685,892334;0,836532593;-664,3101196;-0,022948978;948333462,5
43,87000208;1008,041504;22,7260952;4,10790205;69,25957489;686,2523804;6,381731033;-663,5514526;-0,022948978;948333462,5
43,87333542;1008,122803;22,72913742;4,037295818;69,08488464;686,2598877;-0,483148485;-663,3581543;-0,022948978;948333462,5
43,87666875;1008,348572;22,73255539;4,061530113;69,2477417;686,1037598;0,072718769;-664,1923828;-0,022948978;948333462,5
43,88000208;1008,393799;22,73640633;4,058276653;69,46380615;686,0097046;1,656052709;-664,9421387;-0,022948978;948333462,5
43,88333542;1008,45343;22,74081039;4,056293011;69,61024475;685,7477417;1,405159235;-665,0011597;-0,022948978;948333462,5
43,88666875;1008,580566;22,74440193;4,053820133;69,7858429;685,9312744;2,357738972;-664,6516113;-0,022948978;948333462,5
43,89000208;1008,743591;22,74749947;3,99325943;69,48773193;686,2033691;-0,067004837;-665,0582886;-0,022948978;948333462,5
43,89333542;1008,788818;22,75108528;3,985284805;69,51987457;686,2791138;-2,945031166;-664,7145996;-0,022948978;948333462,5
43,89666875;1008,866638;22,75466537;3,99310112;69,11070251;686,4554443;-4,424176693;-664,8564453;-0,022948978;948333462,5
43,90000209;1008,92749;22,75830841;3,901114464;69,41323853;686,8778076;-0,918595016;-664,9049072;-0,022948978;948333462,5
43,90333542;1009,247314;22,76131821;4,018798828;69,27050018;686,6643066;-1,167682052;-664,9363403;-0,022948978;948333462,5
43,90666875;1009,560364;22,76452065;4,074678421;69,32723999;686,8554077;-1,000103831;-665,6348877;-0,022948978;948333462,5
43,91000209;1009,574463;22,7684803;4,069081783;69,20925903;687,1387939;7,28993082;-666,1347656;-0,022948978;948333462,6
43,91333542;1009,602905;22,77241898;4,031270027;69,62686157;687,4295044;1,269276619;-666,0076904;-0,022948978;948333462,6
43,91666875;1009,746033;22,77539825;3,993494272;69,40909576;687,2130737;-0,370871633;-666,0603638;-0,022948978;948333462,6
43,92000209;1009,953125;22,77910614;4,073510647;69,43798065;687,300354;3,491101027;-665,4359741;-0,022948978;948333462,6
