Time  1 - default sample rate                                   ;Load [N];Displacement [mm];AccelerometerX;0 Degrees Transvers on Axle;Rosett +45 Degrees Along Axle;Rosett  90 Degrees Along Axle;Rosett  -45 Degrees Along Axle;Radius +45 Degrees Along Axle;MX840A_0 hardware time default sample rate
45.74000217;2284.780273;52.15639114;8.366214752;155.911026;1540.387695;0.962112486;-1481.233643;-0.053915195;947504055.8
45.74333551;2287.084473;52.18435287;8.273118019;156.0023041;1541.482422;20.64051819;-1482.695801;-0.053915195;947504055.8
45.74666884;2288.572266;52.211483;8.526964188;156.0101318;1541.777344;24.1909008;-1484.115723;-0.053915195;947504055.8
45.75000217;2289.882324;52.23949051;8.763654709;156.0303192;1543.244141;-7.625037193;-1485.30603;-0.053915195;947504055.8
45.75333551;2291.140137;52.26867676;8.676080704;156.5055542;1543.986694;33.86418915;-1485.578247;-0.053915195;947504055.8
45.75666884;2292.59082;52.29777908;8.549033165;156.5977631;1544.655029;6.091271877;-1486.223145;-0.053915195;947504055.8
45.76000217;2294.089111;52.32735443;8.552664757;156.5454102;1545.158325;4.183289528;-1486.699707;-0.053915195;947504055.8
45.76333551;2295.534424;52.35824203;8.660012245;156.5872192;1545.892822;37.81208038;-1485.998779;-0.053915195;947504055.8
45.76666884;2296.53833;52.38950348;8.71573925;156.5349426;1547.058472;-2.17245698;-1486.704224;-0.053915195;947504055.8
45.77000217;2297.810791;52.42007446;8.677122116;156.5589752;1547.864868;15.93279743;-1487.464966;-0.053915195;947504055.8
45.77333551;2298.725586;52.44874191;8.655814171;156.7848816;1548.473389;20.0676384;-1488.481934;-0.053915195;947504055.8
45.77666884;2299.493652;52.4775238;8.941606522;157.0088043;1549.21106;-10.38002014;-1488.322998;-0.053915195;947504055.8
45.78000217;2301.682373;52.50709152;9.057677269;156.6729736;1550.229614;28.72840881;-1488.728638;-0.053915195;947504055.8
45.78333551;2301.489746;52.53681183;8.762557983;156.5165558;1550.956787;12.93174553;-1491.268555;-0.053915195;947504055.8
45.78666884;2304.638916;52.56527328;9.221888542;157.0061951;1551.796875;-6.568007946;-1493.609131;-0.053915195;947504055.8
45.79000217;2304.652588;52.59514236;8.991888046;157.1356659;1553.08252;27.40878868;-1494.454102;-0.053915195;947504055.9
45.79333551;2306.324219;52.62414932;9.450036049;157.4112701;1553.338623;-2.516716242;-1494.810669;-0.053915195;947504055.9
45.79666884;2307.561523;52.65179062;9.27182579;157.2031708;1554.450195;26.41362381;-1496.026855;-0.053915195;947504055.9
45.80000218;2307.359375;52.68055344;9.621481895;157.4084015;1555.43689;20.0496273;-1496.39563;-0.053915195;947504055.9
45.80333551;2310.225342;52.71182251;9.362872124;157.4434357;1556.007568;-10.62806416;-1496.138794;-0.053915195;947504055.9
45.80666884;2310.657227;52.7440033;9.3254776;157.4425659;1556.77124;30.98863602;-1496.803955;-0.053915195;947504055.9
45.81000218;2311.259766;52.77393341;9.669413567;157.6107635;1557.994873;4.703896999;-1498.008789;-0.053915195;947504055.9
45.81333551;2313.35498;52.80382919;9.417372704;157.7515259;1558.659912;4.124373436;-1498.687988;-0.053915195;947504055.9
45.81666884;2313.108398;52.83584213;9.557491302;157.9345703;1559.47937;23.57695961;-1500.484253;-0.053915195;947504055.9
45.82000218;2314.533447;52.86917114;9.299852371;157.6171875;1560.42981;-7.568225861;-1501.09668;-0.053915195;947504055.9
45.82333551;2314.946533;52.90021133;9.368704796;157.4262543;1561.400269;24.07219315;-1501.690796;-0.053915195;947504055.9
45.82666884;2315.776123;52.93001938;9.515636444;157.769455;1562.430298;14.320714;-1502.302246;-0.053915195;947504055.9
45.83000218;2318.436768;52.95829773;9.299452782;158.1623535;1563.092041;-1.153255701;-1503.908691;-0.053915195;947504055.9
45.83333551;2317.803955;52.98896408;9.394264221;158.403595;1563.904785;32.86411667;-1504.769775;-0.053915195;947504055.9
45.83666884;2319.882813;53.02063751;9.252822876;158.2618103;1564.581177;-1.509399891;-1505.443115;-0.053915195;947504055.9
45.84000218;2320.864014;53.05288315;9.164790154;158.4389343;1565.64563;0.444594592;-1506.238892;-0.053915195;947504055.9
45.84333551;2321.365723;53.08368683;9.161984444;158.390976;1566.808472;30.79024887;-1507.32251;-0.053915195;947504055.9
45.84666884;2323.248535;53.11254501;9.139802933;158.5645752;1567.380371;-5.830702782;-1508.487915;-0.053915195;947504055.9
45.85000218;2324.201416;53.14256287;9.190833092;159.1516724;1568.257202;21.59767914;-1510.544067;-0.053915195;947504055.9
45.85333551;2326.20166;53.1726265;8.975203514;159.0126648;1569.042603;18.88477898;-1511.807983;-0.053915195;947504055.9
45.85666884;2326.223145;53.20228958;8.961307526;158.5252686;1569.608643;-10.7202673;-1511.572388;-0.053915195;947504055.9
45.86000218;2327.846924;53.23109055;8.73576355;158.9151154;1570.42627;33.13207245;-1511.212524;-0.053915195;947504055.9
45.86333551;2328.839355;53.2596283;8.727122307;158.789856;1571.049927;10.58207893;-1512.428711;-0.053915195;947504055.9
45.86666885;2329.735596;53.28804398;8.908569336;158.9641418;1571.928833;2.425548792;-1513.784912;-0.053915195;947504055.9
45.87000218;2332.268555;53.31614685;8.630062103;158.9496918;1573.037476;22.8443985;-1513.519287;-0.053915195;947504055.9
45.87333551;2332.169434;53.34494019;8.829721451;159.4416046;1573.625122;-14.50841236;-1513.857788;-0.053915195;947504055.9
45.87666885;2334.133789;53.3755455;8.673171043;159.4814148;1574.224976;28.69870949;-1513.264282;-0.053915195;947504055.9
45.88000218;2335.197998;53.40460205;8.661157608;159.4495392;1574.828613;12.42066574;-1514.618286;-0.053915195;947504055.9
45.88333551;2335.31543;53.42890549;8.846286774;159.6077118;1575.631348;3.045381308;-1515.689697;-0.053915195;947504055.9
45.88666885;2338.150635;53.45141983;8.648659706;159.5380554;1576.765137;32.85170364;-1516.522095;-0.053915195;947504055.9
45.89000218;2337.691162;53.47816849;8.936592102;159.3312988;1577.564209;-6.327178001;-1517.996338;-0.053915195;947504056
45.89333551;2339.74292;53.5100975;8.788643837;159.5575562;1578.127075;16.2993927;-1518.646484;-0.053915195;947504056
45.89666885;2340.809082;53.5413208;8.754501343;159.5594635;1578.755249;16.95036125;-1519.196655;-0.053915195;947504056
45.90000218;2340.757324;53.56729126;8.988275528;159.7344208;1579.610596;-7.457543373;-1519.450195;-0.053915195;947504056
45.90333551;2343.442139;53.58945465;8.716535568;159.6805115;1580.207397;31.1492157;-1520.508911;-0.053915195;947504056
45.90666885;2342.348633;53.61300659;8.902170181;160.0010071;1581.150513;11.00299358;-1521.198853;-0.053915195;947504056
45.91000218;2344.35791;53.64085388;8.877986908;160.0725708;1581.713257;0.891937077;-1521.205811;-0.053915195;947504056
45.91333551;2345.270996;53.67015457;8.834433556;160.2872162;1582.67041;30.80301476;-1521.245117;-0.053915195;947504056
45.91666885;2344.918213;53.69713211;9.147849083;160.5756226;1583.40625;-6.776207447;-1523.725464;-0.053915195;947504056
45.92000218;2347.990723;53.71908188;8.927441597;160.5028992;1583.9729;18.23326302;-1525.602661;-0.053915195;947504056
45.92333551;2347.441406;53.74120331;9.131429672;160.4564514;1584.694702;25.77410889;-1525.061157;-0.053915195;947504056
45.92666885;2348.950195;53.76688004;9.185305595;160.4578552;1585.491821;-7.110139847;-1524.602661;-0.053915195;947504056
45.93000218;2350.382568;53.79426956;9.071799278;160.669754;1586.188354;27.62359619;-1525.84314;-0.053915195;947504056
45.93333552;2350.112549;53.81920242;9.342823982;160.5200043;1586.977173;11.73181057;-1526.276245;-0.053915195;947504056
45.93666885;2352.706299;53.83984756;9.184039116;160.4216766;1587.221558;-6.070371151;-1528.174072;-0.053915195;947504056
45.94000218;2352.947021;53.86135864;9.145108223;160.767395;1587.815063;33.29658127;-1529.480713;-0.053915195;947504056
45.94333552;2354.185059;53.88570023;9.302210808;160.7304993;1588.822754;5.642970562;-1530.550903;-0.053915195;947504056
45.94666885;2356.059814;53.91109848;9.158679962;160.75177;1589.372192;11.84195995;-1530.722046;-0.053915195;947504056
45.95000218;2356.673828;53.9338913;9.341775894;160.9878998;1590.016602;26.22340012;-1529.692383;-0.053915195;947504056
45.95333552;2358.723145;53.951931;9.323367119;161.0561218;1590.811401;-0.178577304;-1530.302246;-0.053915195;947504056
45.95666885;2360.276855;53.96980286;9.264237404;160.9412537;1591.325928;29.14059639;-1531.866821;-0.053915195;947504056
45.96000218;2361.109131;53.9926796;9.272092819;160.8758087;1592.317871;19.71130562;-1532.250244;-0.053915195;947504056
45.96333552;2362.839844;54.01781845;9.269802094;160.9223328;1592.726685;2.894472122;-1533.508423;-0.053915195;947504056
45.96666885;2363.831787;54.04354477;9.384726524;161.4736633;1593.222168;33.10907745;-1533.795166;-0.053915195;947504056
45.97000218;2364.151855;54.06776047;9.475828171;161.4461975;1593.794067;0.29552567;-1533.372437;-0.053915195;947504056
45.97333552;2366.329346;54.09000397;9.295557976;161.4750824;1594.310547;25.26645088;-1534.289063;-0.053915195;947504056
45.97666885;2366.061035;54.11091995;9.330693245;161.5922394;1595.137695;23.50333977;-1535.044189;-0.053915195;947504056
45.98000218;2367.573486;54.13277054;9.435873032;161.2695465;1596.199707;-6.451633453;-1535.494751;-0.053915195;947504056
45.98333552;2368.974854;54.15655136;9.208587646;161.2471466;1596.693604;28.14657784;-1535.558716;-0.053915195;947504056
45.98666885;2369.405029;54.18002701;9.506213188;161.3976898;1597.130493;7.21842289;-1535.362671;-0.053915195;947504056
45.99000218;2371.404053;54.2024231;9.205715179;161.3932037;1597.68811;-1.388063669;-1535.699707;-0.053915195;947504056.1
45.99333552;2371.036377;54.22423553;9.387777328;161.9233398;1598.385376;39.96685791;-1536.076172;-0.053915195;947504056.1
45.99666885;2373.084473;54.24579239;9.274825096;161.6760712;1598.934448;3.085105419;-1536.936401;-0.053915195;947504056.1
46.00000218;2374.036865;54.26931381;9.228099823;161.560379;1599.824585;-6.541939259;-1537.325439;-0.053915195;947504056.1
46.00333552;2373.951172;54.2935524;9.540202141;161.7365875;1600.273438;36.6953125;-1537.958374;-0.053915195;947504056.1
46.00666885;2376.469482;54.31613922;9.204960823;161.9862366;1601.062134;-2.947564602;-1538.709351;-0.053915195;947504056.1
46.01000219;2376.339111;54.33824921;9.399492264;162.0814362;1601.747681;15.93947887;-1538.870972;-0.053915195;947504056.1
46.01333552;2376.854248;54.3589859;9.309059143;162.3387146;1602.344604;27.37986946;-1539.133179;-0.053915195;947504056.1
46.01666885;2378.372803;54.38097763;9.211882591;162.2859192;1603.167236;-7.323504925;-1539.255981;-0.053915195;947504056.1
46.02000219;2378.395996;54.40437698;9.242841721;162.1738739;1603.674683;24.69538879;-1540.16394;-0.053915195;947504056.1
46.02333552;2379.969482;54.42788315;9.22293663;162.0509491;1604.043945;14.22017288;-1541.179565;-0.053915195;947504056.1
46.02666885;2380.630615;54.44998932;9.140198708;162.0599365;1604.437134;-6.083255768;-1540.862671;-0.053915195;947504056.1
46.03000219;2380.980469;54.46973801;9.283107758;162.3941193;1605.376953;35.79185104;-1541.573364;-0.053915195;947504056.1
46.03333552;2382.442627;54.48921585;9.34214592;162.6894684;1606.072144;8.305931091;-1542.421509;-0.053915195;947504056.1
46.03666885;2383.02832;54.51164627;9.286514282;162.7008667;1606.326416;21.04545403;-1542.932007;-0.053915195;947504056.1
46.04000219;2383.861816;54.53561783;9.333239555;162.7129974;1607.324341;35.92617798;-1544.444946;-0.053915195;947504056.1
46.04333552;2385.319824;54.5566864;9.138788223;162.3917236;1608.058228;-0.288076758;-1544.584839;-0.053915195;947504056.1
46.04666885;2385.889648;54.57553864;9.073375702;162.1979828;1608.526489;33.57709885;-1544.076538;-0.053915195;947504056.1
46.05000219;2386.855469;54.59531403;9.014131546;162.734314;1608.869263;10.97169209;-1544.498413;-0.053915195;947504056.1
46.05333552;2387.021973;54.61735535;9.07221508;163.0252075;1609.270752;11.44152355;-1545.442505;-0.053915195;947504056.1
46.05666885;2388.016602;54.63796616;9.156788826;163.0201569;1609.779663;27.44187546;-1545.301758;-0.053915195;947504056.1
46.06000219;2388.779297;54.65517807;9.092308998;162.83992;1610.325195;-2.568317413;-1545.465576;-0.053915195;947504056.1
46.06333552;2389.148926;54.67098999;9.133971214;162.6919556;1610.954224;22.18057823;-1546.44873;-0.053915195;947504056.1
46.06666885;2390.245117;54.68823624;8.938765526;162.9261627;1611.606079;16.68049812;-1547.37439;-0.053915195;947504056.1
46.07000219;2390.529785;54.70802307;9.104869843;162.8834839;1612.040405;-11.78576469;-1547.864624;-0.053915195;947504056.1
46.07333552;2391.677246;54.72624969;9.041963577;163.1140594;1612.426758;26.90785408;-1548.126831;-0.053915195;947504056.1
46.07666886;2392.670654;54.74104691;8.970704079;163.3084259;1612.86499;-5.366357327;-1549.587891;-0.053915195;947504056.1
46.08000219;2392.529541;54.75271225;9.06242466;163.0306244;1613.37561;10.6211338;-1550.328979;-0.053915195;947504056.1
46.08333552;2393.865967;54.7644043;8.917860031;163.3286896;1613.802612;21.50060081;-1549.937866;-0.053915195;947504056.1
46.08666886;2394.322754;54.77640915;8.905543327;163.5751801;1614.156982;-9.991562843;-1548.771729;-0.053915195;947504056.1
46.09000219;2394.589844;54.78896713;8.932249069;163.3958588;1614.671143;26.0459137;-1548.512939;-0.053915195;947504056.2
46.09333552;2395.604248;54.79855728;8.948712349;163.5497894;1614.90625;0.09465345;-1549.124878;-0.053915195;947504056.2
46.09666886;2395.481934;54.80625916;8.87769413;163.6096039;1614.856689;0.740639865;-1548.924194;-0.053915195;947504056.2
46.10000219;2395.987549;54.8126564;8.816889763;163.3625183;1615.263794;33.01506424;-1549.310181;-0.053915195;947504056.2
46.10333552;2396.426514;54.81814194;8.826838493;163.4351959;1615.515747;-10.92368889;-1550.29834;-0.053915195;947504056.2
46.10666886;2396.147461;54.82275391;8.992227554;163.5756836;1615.607056;17.05313683;-1550.826904;-0.053915195;947504056.2
46.11000219;2396.457275;54.82622147;9.033069611;163.8679504;1615.633301;16.8881588;-1551.024536;-0.053915195;947504056.2
46.11333552;2396.497803;54.82880783;9.126605988;163.5277252;1615.664307;-2.888672352;-1552.102783;-0.053915195;947504056.2
46.11666886;2396.677734;54.8307457;9.071285248;163.2394714;1615.59729;31.89273262;-1552.181396;-0.053915195;947504056.2
46.12000219;2397.214844;54.83147812;9.145619392;163.1499481;1615.948486;0.85621959;-1552.233643;-0.053915195;947504056.2
46.12333552;2397.683105;54.83163834;9.135029793;163.6305237;1615.841064;5.903515816;-1551.938477;-0.053915195;947504056.2
46.12666886;2397.83667;54.8319931;9.148147583;163.6585388;1615.762695;34.0141983;-1550.9375;-0.053915195;947504056.2
46.13000219;2397.686035;54.83216476;9.291108131;163.3927917;1616.023438;-1.155233145;-1550.611938;-0.053915195;947504056.2
46.13333552;2397.199951;54.83208466;9.463892937;163.3120422;1616.062134;32.75609207;-1551.277832;-0.053915195;947504056.2
46.13666886;2396.881348;54.83226013;9.599190712;163.3627167;1616.221313;13.23353195;-1552.448608;-0.053915195;947504056.2
46.14000219;2396.490967;54.83200455;9.643959999;163.2632446;1615.898315;-16.02164268;-1552.397949;-0.053915195;947504056.2
46.14333553;2396.847412;54.83194733;9.675451279;163.6474609;1615.63269;31.47943497;-1552.290161;-0.053915195;947504056.2
46.14666886;2397.702148;54.83257294;9.477992058;163.5500183;1615.776733;6.548772335;-1551.138062;-0.053915195;947504056.2
46.15000219;2397.803223;54.83222961;9.446536064;163.6555786;1615.4198;3.705876827;-1550.82312;-0.053915195;947504056.2
46.15333553;2396.94873;54.83218002;9.457029343;163.5067596;1615.551025;31.16145325;-1550.478027;-0.053915195;947504056.2
46.15666886;2396.183105;54.83226013;9.719400406;163.4482117;1615.755493;-6.0968256;-1549.94458;-0.053915195;947504056.2
46.16000219;2395.89502;54.83233643;10.03581715;163.3717041;1615.624268;2.498644352;-1549.797607;-0.053915195;947504056.2
46.16333553;2396.237549;54.83250809;10.16166973;163.3743896;1615.627808;34.85032272;-1549.726929;-0.053915195;947504056.2
46.16666886;2396.423584;54.83222198;10.02376556;163.358902;1615.910522;-1.521813393;-1549.107788;-0.053915195;947504056.2
46.17000219;2396.313721;54.83192444;10.03643322;163.3188782;1615.805664;27.33152962;-1549.116455;-0.053915195;947504056.2
46.17333553;2396.520264;54.8323822;9.990085602;163.3857269;1615.789551;16.14839363;-1549.218384;-0.053915195;947504056.2
46.17666886;2396.709717;54.83259201;9.903229713;163.4359131;1616.128418;-12.54322147;-1549.280151;-0.053915195;947504056.2
46.18000219;2396.916016;54.83202362;9.764701843;163.4864807;1615.959351;34.14382172;-1550.556396;-0.053915195;947504056.2
46.18333553;2396.626221;54.83190536;9.69230938;163.5750732;1615.737793;16.9244957;-1551.476318;-0.053915195;947504056.2
46.18666886;2396.696777;54.83218765;9.568536758;163.7031555;1615.609741;-5.532238483;-1551.322388;-0.053915195;947504056.2
46.19000219;2396.658447;54.83218765;9.396093369;163.4247284;1615.753784;31.09407616;-1550.619507;-0.053915195;947504056.3
46.19333553;2396.739502;54.83243561;9.29254055;163.7896271;1615.721313;1.076636076;-1549.803589;-0.053915195;947504056.3
46.19666886;2396.768311;54.83211899;9.301195145;163.495224;1616.098511;19.13850403;-1549.490112;-0.053915195;947504056.3
46.20000219;2396.680176;54.8321228;9.273132324;163.4148865;1616.07605;19.77544975;-1549.741943;-0.053915195;947504056.3
46.20333553;2396.634033;54.83194351;9.169828415;163.1099701;1615.842407;-15.72301197;-1550.136719;-0.053915195;947504056.3
46.20666886;2396.212402;54.83195496;9.125607491;163.1476135;1615.724365;26.64010811;-1551.525269;-0.053915195;947504056.3
46.21000219;2395.840576;54.83219528;9.042049408;163.4487152;1615.567993;12.03223705;-1551.880371;-0.053915195;947504056.3
46.21333553;2395.756592;54.83205795;9.161270142;163.4859619;1615.379517;-1.450349689;-1550.9375;-0.053915195;947504056.3
46.21666886;2396.019287;54.83156967;9.11242485;163.9642792;1615.772095;39.51303101;-1549.675903;-0.053915195;947504056.3
46.2200022;2396.441406;54.83141708;9.124097824;163.542572;1615.662842;-1.304783463;-1548.905518;-0.053915195;947504056.3
46.22333553;2396.952148;54.83207703;8.917960167;163.3165741;1615.628418;-1.073025703;-1550.459961;-0.053915195;947504056.3
46.22666886;2396.962646;54.83227921;8.8292799;163.7360077;1616.173462;25.63829994;-1551.746948;-0.053915195;947504056.3
46.2300022;2396.682373;54.83210754;8.818796158;163.6356659;1615.963623;-3.871443272;-1552.332275;-0.053915195;947504056.3
46.23333553;2396.137451;54.83203125;8.850728035;163.368927;1615.678589;25.17321968;-1552.521973;-0.053915195;947504056.3
46.23666886;2396.661865;54.83176422;8.942975044;163.4028015;1615.334717;17.04816055;-1552.449829;-0.053915195;947504056.3
46.2400022;2396.799316;54.83238983;8.832783699;163.4519348;1615.550293;-12.90877533;-1552.47168;-0.053915195;947504056.3
46.24333553;2396.28833;54.83214569;8.649040222;163.4831238;1615.567749;28.70334625;-1552.857544;-0.053915195;947504056.3
46.24666886;2396.18457;54.83242798;8.758676529;163.4277954;1615.548584;6.372796535;-1552.825439;-0.053915195;947504056.3
46.2500022;2395.986084;54.83266068;9.304101944;163.1980591;1615.884521;7.410904884;-1552.446167;-0.053915195;947504056.3
46.25333553;2396.46875;54.83287811;8.701498985;163.4041748;1616.262207;27.68322754;-1552.611084;-0.053915195;947504056.3
46.25666886;2396.568848;54.83266449;8.755865097;163.5808258;1616.268311;-9.107894897;-1553.121826;-0.053915195;947504056.3
46.2600022;2396.325439;54.83260345;8.884365082;163.0284271;1615.700562;22.34129906;-1553.689575;-0.053915195;947504056.3
46.26333553;2396.405029;54.83251953;8.84566021;163.3458252;1615.200439;19.61835861;-1553.794922;-0.053915195;947504056.3
46.26666886;2396.476563;54.83247757;9.137457848;163.3778687;1615.807739;-8.504542351;-1554.082031;-0.053915195;947504056.3
46.2700022;2396.237305;54.83260345;9.045174599;163.6396027;1615.870483;28.10768509;-1554.457764;-0.053915195;947504056.3
46.27333553;2395.82251;54.8323288;8.996563911;163.8405914;1615.581299;-1.251837492;-1553.836304;-0.053915195;947504056.3
46.27666886;2396.328369;54.83210754;8.945573807;163.9985504;1615.752563;11.09016418;-1553.44165;-0.053915195;947504056.3
46.2800022;2395.912842;54.83205795;9.172607422;163.6391907;1615.883789;28.53653145;-1553.317505;-0.053915195;947504056.3
46.28333553;2396.115967;54.83258057;9.216989517;163.5100403;1616.091553;-6.283101559;-1553.441528;-0.053915195;947504056.3
46.28666887;2395.964355;54.83262253;9.280762672;163.7497864;1615.952637;24.29680443;-1552.836182;-0.053915195;947504056.3
46.2900022;2396.140625;54.83231735;9.151391983;163.4667206;1615.778442;3.732442617;-1553.590088;-0.053915195;947504056.4
46.29333553;2395.73877;54.83255386;9.263763428;163.309082;1615.636719;-0.200297624;-1553.914795;-0.053915195;947504056.4
46.29666887;2396.015381;54.83237457;9.43756485;163.4411469;1615.901611;21.46912384;-1553.574951;-0.053915195;947504056.4
46.3000022;2396.083008;54.83218384;9.579913139;163.1007538;1615.81665;-7.65184164;-1553.699707;-0.053915195;947504056.4
46.30333553;2396.045166;54.83242035;9.659383774;163.1445618;1615.921387;24.90683556;-1553.505127;-0.053915195;947504056.4
46.30666887;2396.030518;54.83239746;9.588675499;163.4292297;1615.74292;22.14657593;-1553.058716;-0.053915195;947504056.4
46.3100022;2395.641602;54.83246994;9.755964279;163.3531799;1615.792114;-6.893406868;-1552.953369;-0.053915195;947504056.4
46.31333553;2395.93335;54.83241653;9.848695755;163.3128357;1615.782227;31.22107697;-1553.286133;-0.053915195;947504056.4
46.31666887;2396.36377;54.83250427;9.496240616;163.5920563;1615.777954;8.342827797;-1553.383301;-0.053915195;947504056.4
46.3200022;2396.909424;54.83281708;9.124965668;163.5100555;1615.708496;-10.72068691;-1552.623535;-0.053915195;947504056.4
46.32333553;2395.512939;54.83247757;10.07696724;163.5435944;1615.875366;35.53956985;-1551.608276;-0.053915195;947504056.4
46.32666887;2396.276367;54.83239746;9.131952286;163.3588867;1616.197388;5.283908844;-1551.359497;-0.053915195;947504056.4
46.3300022;2395.136963;54.832901;9.962698936;163.6405334;1615.860596;1.583725929;-1551.821777;-0.053915195;947504056.4
46.33333553;2395.862793;54.8328743;9.431097031;163.7519226;1615.940308;29.78746414;-1551.678467;-0.053915195;947504056.4
46.33666887;2395.564697;54.83283997;9.762080193;163.5978699;1615.953125;-2.946083069;-1551.80249;-0.053915195;947504056.4
46.3400022;2396.093994;54.83241272;9.526566505;163.5950165;1615.626099;15.05417061;-1550.611816;-0.053915195;947504056.4
46.34333553;2395.555908;54.83219528;9.873432159;163.3497925;1615.600098;30.57388306;-1550.519531;-0.053915195;947504056.4
46.34666887;2395.557861;54.83255768;10.02483845;163.4687195;1615.709839;-5.342964172;-1550.390503;-0.053915195;947504056.4
46.3500022;2395.722412;54.83248901;9.818098068;163.4541016;1615.540771;35.39072418;-1550.910034;-0.053915195;947504056.4
46.35333553;2395.950684;54.8325119;9.624489784;163.5971832;1615.471191;8.980308533;-1551.324585;-0.053915195;947504056.4
46.35666887;2396.02124;54.83284378;9.70972538;163.6925812;1615.840942;0.557639182;-1551.815063;-0.053915195;947504056.4
46.3600022;2395.728027;54.83272171;9.755683899;163.4218597;1615.882446;38.95970535;-1551.412476;-0.053915195;947504056.4
46.36333554;2395.577881;54.83233643;9.621322632;163.0671692;1615.446777;3.987366676;-1551.414551;-0.053915195;947504056.4
46.36666887;2395.784668;54.83228683;9.576068878;163.1618195;1615.74939;18.78527451;-1552.464233;-0.053915195;947504056.4
46.3700022;2395.880371;54.83255005;9.456168175;163.3990479;1615.979126;24.02745438;-1552.384155;-0.053915195;947504056.4
46.37333554;2395.992432;54.83255768;9.54514122;163.414566;1615.876221;-7.531522751;-1551.60376;-0.053915195;947504056.4
46.37666887;2395.923096;54.83314896;9.352573395;163.2108612;1615.934326;29.04954338;-1551.442871;-0.053915195;947504056.4
46.3800022;2395.68457;54.83244705;9.327758789;163.2100525;1616.15979;8.68848896;-1551.944824;-0.053915195;947504056.4
46.38333554;2395.697754;54.83240509;9.149587631;163.1758728;1615.715576;-2.725861073;-1552.505737;-0.053915195;947504056.4
46.38666887;2395.703125;54.83291245;9.342804909;163.3423309;1615.790283;29.27125168;-1551.994141;-0.053915195;947504056.4
46.3900022;2395.936523;54.83310318;9.360797882;163.2713013;1616.075317;-2.432276487;-1551.850586;-0.053915195;947504056.5
46.39333554;2395.955322;54.83264923;9.355993271;163.607193;1616.116943;24.05113792;-1552.828247;-0.053915195;947504056.5
46.39666887;2395.967529;54.83243942;9.326071739;163.4563904;1615.886353;28.19667244;-1552.738525;-0.053915195;947504056.5
46.4000022;2395.75;54.83253098;9.179810524;163.2709198;1615.636719;-3.365336657;-1550.582275;-0.053915195;947504056.5
46.40333554;2395.807129;54.83262634;9.159053802;163.2901154;1615.723022;33.88119125;-1549.765991;-0.053915195;947504056.5
46.40666887;2395.738525;54.83222961;9.19849205;163.5068817;1615.686157;6.227165699;-1550.749512;-0.053915195;947504056.5
46.4100022;2395.859619;54.83280563;9.152072906;163.6135254;1615.954468;16.80443764;-1551.895142;-0.053915195;947504056.5
46.41333554;2395.81665;54.83324814;9.043731689;163.571701;1615.857666;25.66020966;-1552.237671;-0.053915195;947504056.5
46.41666887;2395.845703;54.83285522;8.965281487;163.5593262;1615.647949;-10.86077309;-1551.186401;-0.053915195;947504056.5
46.4200022;2395.912598;54.8328743;8.990458488;163.6008301;1615.567871;23.03202438;-1551.622559;-0.053915195;947504056.5
46.42333554;2395.931396;54.83254242;8.998933792;163.5756989;1615.554688;9.733242989;-1552.991943;-0.053915195;947504056.5
46.42666887;2395.970459;54.83247375;8.917994499;163.5162048;1615.758911;2.065251112;-1551.841431;-0.053915195;947504056.5
46.43000221;2395.989746;54.83282852;8.854888916;163.2893524;1616.10022;33.11836243;-1550.88623;-0.053915195;947504056.5
46.43333554;2395.936279;54.83295441;8.76625061;163.0783386;1615.599243;-2.575848579;-1551.179688;-0.053915195;947504056.5
46.43666887;2395.967529;54.83287048;8.873639107;163.5497589;1615.419556;16.57178116;-1551.987915;-0.053915195;947504056.5
46.44000221;2396.05127;54.83265686;8.978721619;163.6981049;1615.589478;25.3443737;-1551.292236;-0.053915195;947504056.5
46.44333554;2395.967529;54.83275223;8.943035126;163.5138855;1615.779419;-6.645640373;-1550.0448;-0.053915195;947504056.5
46.44666887;2395.718262;54.83306122;8.909233093;163.4894257;1615.485229;28.89118576;-1551.10022;-0.053915195;947504056.5
46.45000221;2395.716064;54.83312607;8.923027039;163.4515228;1615.390137;8.730038643;-1551.216431;-0.053915195;947504056.5
46.45333554;2395.586426;54.83280182;8.907627106;163.6081238;1616.029297;-2.074659586;-1550.994873;-0.053915195;947504056.5
46.45666887;2395.48877;54.83263397;8.982648849;163.4987335;1615.872681;36.54030991;-1551.145386;-0.053915195;947504056.5
46.46000221;2395.81958;54.83254623;8.9501791;163.2949219;1615.559204;-0.005963102;-1551.357544;-0.053915195;947504056.5
46.46333554;2395.755615;54.83271408;9.001029968;163.5045624;1615.251465;-2.329794407;-1550.49353;-0.053915195;947504056.5
46.46666887;2395.707275;54.8329277;9.099954605;163.4035034;1615.646484;33.02862549;-1551.092163;-0.053915195;947504056.5
46.47000221;2395.787598;54.83304977;9.033778191;163.5028381;1615.696167;-6.717648983;-1551.967407;-0.053915195;947504056.5
46.47333554;2396.074707;54.83250427;9.106801033;163.6592865;1615.922119;15.8108263;-1552.285278;-0.053915195;947504056.5
46.47666887;2395.756104;54.83224106;9.139438629;163.6220551;1615.846069;17.77174187;-1551.052124;-0.053915195;947504056.5
46.48000221;2395.80542;54.8325119;9.177227974;163.6976471;1615.851563;-11.56209278;-1551.015503;-0.053915195;947504056.5
